timestamp,symbol,side,price,quantity,strategy,reason,balance_after_trade
2025-10-13 22:45:37,BTC/USDT,sell,115624.55,0.00021510495476672508,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.48
2025-10-13 22:45:37,BTC/USDT,buy,115540.76,0.0002152403811926212,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.61
2025-10-13 22:45:37,BTC/USDT,sell,115276.92,0.0002152403811926212,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.42
2025-10-13 22:45:37,BTC/USDT,buy,115035.37,0.00021606258988119648,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.56
2025-10-13 22:48:40,TRUMP/USD,buy,7.78,3.2133676092544987,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.00
2025-10-13 22:48:40,TRUMP/USD,sell,7.74,3.2133676092544987,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.87
2025-10-13 22:48:40,TRUMP/USD,buy,7.73,3.229995643455039,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.90
2025-10-13 22:48:40,TRUMP/USD,sell,7.76,3.229995643455039,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.97
2025-10-13 22:48:40,TRUMP/USD,buy,7.71,3.2415163801859097,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.98
2025-10-13 22:48:40,TRUMP/USD,sell,7.67,3.2415163801859097,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.84
2025-10-13 22:48:40,TRUMP/USD,buy,7.68,3.249957829092644,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.88
2025-10-13 22:48:40,TRUMP/USD,sell,7.69,3.249957829092644,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.87
2025-10-13 22:48:40,TRUMP/USD,buy,7.74,3.225814085530263,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.90
2025-10-13 22:48:40,TRUMP/USD,sell,7.81,3.225814085530263,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.10
2025-10-13 22:48:40,TRUMP/USD,buy,7.81,3.204129675864407,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.07
2025-10-13 22:48:40,TRUMP/USD,sell,7.87,3.204129675864407,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.29
2025-10-13 22:48:40,TRUMP/USD,buy,7.85,3.193925441227896,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.22
2025-10-13 22:48:40,TRUMP/USD,sell,7.89,3.193925441227896,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.42
2025-10-13 22:48:40,TRUMP/USD,buy,7.9,3.1777536668419315,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.31
2025-10-13 22:48:40,TRUMP/USD,sell,7.86,3.1777536668419315,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.29
2025-10-13 22:48:40,TRUMP/USD,buy,7.83,3.2021042696529807,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.22
2025-10-13 22:48:40,TRUMP/USD,sell,7.84,3.2021042696529807,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.32
2025-10-13 22:48:40,TRUMP/USD,buy,7.79,3.2195740297890847,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.24
2025-10-13 22:48:40,TRUMP/USD,sell,7.84,3.2195740297890847,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.48
2025-10-13 22:48:40,TRUMP/USD,buy,7.83,3.208266458164666,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.36
2025-10-13 22:48:40,TRUMP/USD,sell,7.86,3.208266458164666,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.58
2025-10-13 22:48:40,TRUMP/USD,buy,7.82,3.2154460825915043,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.43
2025-10-13 22:48:40,TRUMP/USD,sell,7.77,3.2154460825915043,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.42
2025-10-13 22:48:40,TRUMP/USD,buy,7.77,3.230964644766174,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.31
2025-10-13 22:48:40,TRUMP/USD,sell,7.81,3.230964644766174,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.55
2025-10-13 22:48:40,TRUMP/USD,buy,7.73,3.2518635105149847,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.41
2025-10-13 22:48:40,TRUMP/USD,sell,7.79,3.2518635105149847,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.74
2025-10-13 22:48:40,TRUMP/USD,buy,7.74,3.2539641975372815,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.56
2025-10-13 22:48:40,TRUMP/USD,sell,7.77,3.2539641975372815,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.84
2025-10-13 22:48:40,TRUMP/USD,buy,7.79,3.236211504546866,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.63
2025-10-13 22:48:40,TRUMP/USD,sell,7.82,3.236211504546866,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.94
2025-10-13 22:48:40,TRUMP/USD,buy,7.86,3.210478270573052,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.70
2025-10-13 22:48:40,TRUMP/USD,sell,7.88,3.210478270573052,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.00
2025-10-13 22:48:40,TRUMP/USD,buy,7.97,3.1681821327549633,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.75
2025-10-13 22:48:40,TRUMP/USD,sell,8.01,3.1681821327549633,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.13
2025-10-13 22:48:40,TRUMP/USD,buy,7.99,3.1642169486088365,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.85
2025-10-13 22:48:40,TRUMP/USD,sell,8.0,3.1642169486088365,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.16
2025-10-13 22:48:40,TRUMP/USD,buy,7.99,3.165207003974484,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.87
2025-10-13 22:48:40,TRUMP/USD,sell,7.99,3.165207003974484,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.16
2025-10-13 22:48:40,TRUMP/USD,buy,7.94,3.18513903800455,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.87
2025-10-13 22:48:40,TRUMP/USD,sell,7.94,3.18513903800455,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.16
2025-10-13 22:48:40,TRUMP/USD,buy,7.9,3.2012663242729276,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.87
2025-10-13 22:48:40,TRUMP/USD,sell,7.94,3.2012663242729276,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.29
2025-10-13 22:48:40,TRUMP/USD,buy,7.9,3.205318560126438,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.97
2025-10-13 22:48:40,TRUMP/USD,sell,7.82,3.205318560126438,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.03
2025-10-13 22:48:40,TRUMP/USD,buy,7.84,3.221672226249532,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.77
2025-10-13 22:48:40,TRUMP/USD,sell,7.85,3.221672226249532,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:101.06
2025-10-13 22:48:40,TRUMP/USD,buy,7.82,3.2309417435245464,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.80
2025-10-13 22:48:40,TRUMP/USD,sell,7.61,3.2309417435245464,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.39
2025-10-13 22:48:40,TRUMP/USD,buy,7.55,3.32401854209628,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.29
2025-10-13 22:48:40,TRUMP/USD,sell,7.55,3.32401854209628,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.39
2025-10-13 22:48:40,TRUMP/USD,buy,7.57,3.3152364587618113,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.29
2025-10-13 22:48:40,TRUMP/USD,sell,7.54,3.3152364587618113,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.29
2025-10-13 22:48:40,TRUMP/USD,buy,7.51,3.338412212967537,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.21
2025-10-13 22:48:40,TRUMP/USD,sell,7.55,3.338412212967537,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.42
2025-10-13 22:48:40,TRUMP/USD,buy,7.68,3.268861958530713,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.31
2025-10-13 22:48:40,TRUMP/USD,sell,7.53,3.268861958530713,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.93
2025-10-13 22:48:40,TRUMP/USD,buy,7.53,3.3176995375924268,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.95
2025-10-13 22:48:40,TRUMP/USD,sell,7.58,3.3176995375924268,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.09
2025-10-13 22:48:40,TRUMP/USD,buy,7.55,3.314403809574951,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.07
2025-10-13 22:48:40,TRUMP/USD,sell,7.58,3.314403809574951,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.19
2025-10-13 22:48:40,TRUMP/USD,buy,7.56,3.313307776569139,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.15
2025-10-13 22:48:40,TRUMP/USD,sell,7.6,3.313307776569139,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.33
2025-10-13 22:48:40,TRUMP/USD,buy,7.55,3.3220847508117064,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.25
2025-10-13 22:48:40,TRUMP/USD,sell,7.56,3.3220847508117064,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.36
2025-10-13 22:48:40,TRUMP/USD,buy,7.55,3.323184778874889,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.27
2025-10-13 22:48:40,TRUMP/USD,sell,7.55,3.323184778874889,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.36
2025-10-13 22:48:40,TRUMP/USD,buy,7.53,3.3320112988719006,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.27
2025-10-13 22:48:40,TRUMP/USD,sell,7.6,3.3320112988719006,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.59
2025-10-13 22:48:40,TRUMP/USD,buy,7.55,3.330907983872274,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.45
2025-10-13 22:48:40,TRUMP/USD,sell,7.57,3.330907983872274,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.66
2025-10-13 22:48:40,TRUMP/USD,buy,7.56,3.3287050024014593,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.50
2025-10-13 22:48:40,TRUMP/USD,sell,7.58,3.3287050024014593,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.73
2025-10-13 22:48:40,TRUMP/USD,buy,7.66,3.2874221074630596,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.54
2025-10-13 22:48:40,TRUMP/USD,sell,7.69,3.2874221074630596,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.83
2025-10-13 22:48:40,TRUMP/USD,buy,7.76,3.2482356970326047,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.62
2025-10-13 22:48:40,TRUMP/USD,sell,7.76,3.2482356970326047,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.83
2025-10-13 22:48:40,TRUMP/USD,buy,7.77,3.2440552135100402,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.62
2025-10-13 22:48:40,TRUMP/USD,sell,7.82,3.2440552135100402,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.99
2025-10-13 22:48:40,TRUMP/USD,buy,7.81,3.232632483885005,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.74
2025-10-13 22:48:40,TRUMP/USD,sell,7.81,3.232632483885005,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.99
2025-10-13 22:48:40,TRUMP/USD,buy,7.8,3.2367768845053706,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.74
2025-10-13 22:48:40,TRUMP/USD,sell,7.57,3.2367768845053706,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.24
2025-10-13 22:48:40,TRUMP/USD,buy,7.56,3.314913363529475,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.18
2025-10-13 22:48:40,TRUMP/USD,sell,7.59,3.314913363529475,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.34
2025-10-13 22:48:40,TRUMP/USD,buy,7.59,3.3050865452581424,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.26
2025-10-13 22:48:40,TRUMP/USD,sell,7.51,3.3050865452581424,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.08
2025-10-13 22:48:40,TRUMP/USD,buy,7.48,3.3448536293588416,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.06
2025-10-13 22:48:40,TRUMP/USD,sell,7.51,3.3448536293588416,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.18
2025-10-13 22:48:40,TRUMP/USD,buy,7.53,3.325974973416245,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.13
2025-10-13 22:48:40,TRUMP/USD,sell,7.54,3.325974973416245,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.21
2025-10-13 22:48:40,TRUMP/USD,buy,7.52,3.3315035222417375,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.16
2025-10-13 22:48:40,TRUMP/USD,sell,7.58,3.3315035222417375,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.41
2025-10-13 22:48:40,TRUMP/USD,buy,7.54,3.3292943023994015,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.31
2025-10-13 22:48:40,TRUMP/USD,sell,7.58,3.3292943023994015,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.54
2025-10-13 22:48:40,TRUMP/USD,buy,7.52,3.3425760615845057,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.41
2025-10-13 22:48:40,TRUMP/USD,sell,7.52,3.3425760615845057,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.54
2025-10-13 22:48:40,TRUMP/USD,buy,7.51,3.3470268952217688,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.41
2025-10-13 22:48:40,TRUMP/USD,sell,7.53,3.3470268952217688,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:100.61
2025-10-13 22:48:40,TRUMP/USD,buy,7.51,3.349255275311797,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:75.46
2025-10-13 22:48:40,TRUMP/USD,sell,7.27,3.349255275311797,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.81
2025-10-13 22:48:40,TRUMP/USD,buy,7.21,3.4607422747673904,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.86
2025-10-13 22:48:40,TRUMP/USD,sell,7.21,3.4607422747673904,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.81
2025-10-13 22:48:40,TRUMP/USD,buy,7.18,3.47520220070653,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.86
2025-10-13 22:48:40,TRUMP/USD,sell,6.36,3.47520220070653,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.96
2025-10-13 22:48:40,TRUMP/USD,buy,5.88,4.122369957470757,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.72
2025-10-13 22:48:40,TRUMP/USD,sell,5.65,4.122369957470757,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.01
2025-10-13 22:48:40,TRUMP/USD,buy,5.54,4.3325810608977395,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.01
2025-10-13 22:48:40,TRUMP/USD,sell,5.62,4.3325810608977395,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.36
2025-10-13 22:48:40,TRUMP/USD,buy,5.51,4.371896678510242,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.27
2025-10-13 22:48:40,TRUMP/USD,sell,5.52,4.371896678510242,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.40
2025-10-13 22:48:40,TRUMP/USD,buy,5.67,4.250455104107179,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.30
2025-10-13 22:48:40,TRUMP/USD,sell,5.67,4.250455104107179,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.40
2025-10-13 22:48:40,TRUMP/USD,buy,5.75,4.1913183374413405,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.30
2025-10-13 22:48:40,TRUMP/USD,sell,5.84,4.1913183374413405,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.78
2025-10-13 22:48:40,TRUMP/USD,buy,5.91,4.093804585935725,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.58
2025-10-13 22:48:40,TRUMP/USD,sell,5.94,4.093804585935725,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.90
2025-10-13 22:48:40,TRUMP/USD,buy,5.93,4.085175149624732,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.68
2025-10-13 22:48:40,TRUMP/USD,sell,6.03,4.085175149624732,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.31
2025-10-13 22:48:40,TRUMP/USD,buy,6.09,3.9946170798054643,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.98
2025-10-13 22:48:40,TRUMP/USD,sell,6.18,3.9946170798054643,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.67
2025-10-13 22:48:40,TRUMP/USD,buy,6.06,4.029223910942393,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.25
2025-10-13 22:48:40,TRUMP/USD,sell,5.83,4.029223910942393,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.74
2025-10-13 22:48:40,TRUMP/USD,buy,5.87,4.120173172986663,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.56
2025-10-13 22:48:40,TRUMP/USD,sell,5.84,4.120173172986663,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.62
2025-10-13 22:48:40,TRUMP/USD,buy,5.79,4.171764287847032,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.46
2025-10-13 22:48:40,TRUMP/USD,sell,5.83,4.171764287847032,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:96.78
2025-10-13 22:48:40,TRUMP/USD,buy,5.9,4.101056418561488,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.59
2025-10-13 22:48:40,TRUMP/USD,sell,5.96,4.101056418561488,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.03
2025-10-13 22:48:40,TRUMP/USD,buy,5.91,4.104526009440137,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.77
2025-10-13 22:48:40,TRUMP/USD,sell,5.93,4.104526009440137,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.11
2025-10-13 22:48:40,TRUMP/USD,buy,5.93,4.094143565908669,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:72.83
2025-10-13 22:48:40,TRUMP/USD,sell,6.06,4.094143565908669,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.65
2025-10-13 22:48:40,TRUMP/USD,buy,6.14,3.975786809728085,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.23
2025-10-13 22:48:40,TRUMP/USD,sell,6.15,3.975786809728085,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.69
2025-10-13 22:48:40,TRUMP/USD,buy,6.15,3.970938289228416,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.26
2025-10-13 22:48:40,TRUMP/USD,sell,6.18,3.970938289228416,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.80
2025-10-13 22:48:40,TRUMP/USD,buy,6.21,3.9373675548991907,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.35
2025-10-13 22:48:40,TRUMP/USD,sell,6.21,3.9373675548991907,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.80
2025-10-13 22:48:40,TRUMP/USD,buy,6.19,3.9500892594384442,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.35
2025-10-13 22:48:40,TRUMP/USD,sell,6.22,3.9500892594384442,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.92
2025-10-13 22:48:40,TRUMP/USD,buy,6.22,3.9358003513456206,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.44
2025-10-13 22:48:40,TRUMP/USD,sell,6.21,3.9358003513456206,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:97.88
2025-10-13 22:48:40,TRUMP/USD,buy,6.28,3.8966303637725153,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.41
2025-10-13 22:48:40,TRUMP/USD,sell,6.33,3.8966303637725153,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:98.08
2025-10-13 22:48:40,TRUMP/USD,buy,6.3,3.891991518101358,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.56
2025-10-13 22:48:40,TRUMP/USD,sell,6.32,3.891991518101358,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:98.16
2025-10-13 22:48:40,TRUMP/USD,buy,6.29,3.90127289692036,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.62
2025-10-13 22:48:40,TRUMP/USD,sell,6.34,3.90127289692036,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:98.35
2025-10-13 22:48:40,TRUMP/USD,buy,6.32,3.8904703216519883,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.76
2025-10-13 22:48:40,TRUMP/USD,sell,6.36,3.8904703216519883,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:98.51
2025-10-13 22:48:40,TRUMP/USD,buy,6.31,3.902801447869586,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:73.88
2025-10-13 22:48:40,TRUMP/USD,sell,6.35,3.902801447869586,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:98.66
2025-10-13 22:48:40,TRUMP/USD,buy,6.35,3.884363015832407,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.00
2025-10-13 22:48:40,TRUMP/USD,sell,6.39,3.884363015832407,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:98.82
2025-10-13 22:48:40,TRUMP/USD,buy,6.43,3.8420760156600475,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.11
2025-10-13 22:48:40,TRUMP/USD,sell,6.48,3.8420760156600475,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.01
2025-10-13 22:48:40,TRUMP/USD,buy,6.56,3.7732583431234543,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.26
2025-10-13 22:48:40,TRUMP/USD,sell,6.57,3.7732583431234543,"BB-mean_revert(p=35,σ=2.0)",Prev bar SELL edge -> exit on next open,cash:99.05
2025-10-13 22:48:40,TRUMP/USD,buy,6.56,3.7746963226749495,"BB-mean_revert(p=35,σ=2.0)",Prev bar BUY edge -> enter on next open,cash:74.29
